id,name,code,description,status,approver_id,approved_at,created_at,updated_at,created_by,leader_id,plant_id,cost_center_id
10997,VX210NF_P001,VX210NF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
10998,VX210NG_P001,VX210NG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
10999,VX220HA_P001,VX220HA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11000,VX220HF_P001,VX220HF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11001,VX220HG_P001,VX220HG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11002,VX220HZ2A_P001,VX220HZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11003,VX220HZ3A_P001,VX220HZ3A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11004,VX220JA_P001,VX220JA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11005,VX220JF_P001,VX220JF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11006,VX220JG_P001,VX220JG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11007,VX220LA_P001,VX220LA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11008,VX220LF_P001,VX220LF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11009,VX220LG_P001,VX220LG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11010,VX220LZ2A_P001,VX220LZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11011,VX220MA_P001,VX220MA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11012,VX220MF_P001,VX220MF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11013,VX220MG_P001,VX220MG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11014,VX230HA_P001,VX230HA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11015,VX230HF_P001,VX230HF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11016,VX230HG_P001,VX230HG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11017,VX230HZ2A_P001,VX230HZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11018,VX230HZ3A_P001,VX230HZ3A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11019,VX230JG_P001,VX230JG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11020,VX230JZ2A_P001,VX230JZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11021,VX230KA_P001,VX230KA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11022,VX230KG_P001,VX230KG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11023,VX230KZ2A_P001,VX230KZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11024,VX230LA_P001,VX230LA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11025,VX230LF_P001,VX230LF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11026,VX230LG_P001,VX230LG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11027,VX230LZ2A_P001,VX230LZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11028,VX230MG_P001,VX230MG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11029,VX230NA_P001,VX230NA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11030,VX230NG_P001,VX230NG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11031,VX2A0AA_P001,VX2A0AA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11032,VX2A0AAXCB_P001,VX2A0AAXCB_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11033,VX2A0AF_P001,VX2A0AF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11034,VX2A0AG_P001,VX2A0AG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11035,VX2A0AGXCB_P001,VX2A0AGXCB_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11036,VX2A0AZ2A_P001,VX2A0AZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11037,VX2A0BA_P001,VX2A0BA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11038,VX2A0BAC_P001,VX2A0BAC_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11039,VX2A0BAXCB_P001,VX2A0BAXCB_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11040,VX2A0BF_P001,VX2A0BF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11041,VX2A0BG_P001,VX2A0BG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11042,VX2A0BGXCB_P001,VX2A0BGXCB_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11043,VX2A0BZ2A_P001,VX2A0BZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11044,VX2A0BZ2AC_P001,VX2A0BZ2AC_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11045,VX2A0BZ3A_P001,VX2A0BZ3A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11046,VX2A0CA_P001,VX2A0CA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11047,VX2A0CF_P001,VX2A0CF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11048,VX2A0CG_P001,VX2A0CG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11049,VX2B0AA_P001,VX2B0AA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11050,VX2B0AAXCB_P001,VX2B0AAXCB_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11051,VX2B0AF_P001,VX2B0AF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11052,VX2B0AG_P001,VX2B0AG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11053,VX2B0AZ2A_P001,VX2B0AZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11054,VX2B0AZ3A_P001,VX2B0AZ3A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11055,VX2B0BA_P001,VX2B0BA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11056,VX2B0BG_P001,VX2B0BG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11057,VX2C0AA_P001,VX2C0AA_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11058,VX2C0AF_P001,VX2C0AF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11059,VX2C0AG_P001,VX2C0AG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11060,VX2C0AZ2A_P001,VX2C0AZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11061,VX2C0BF_P001,VX2C0BF_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11062,VX2C0BG_P001,VX2C0BG_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11063,VX2C0BZ2A_P001,VX2C0BZ2A_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005297
11064,VX022S-1-2A-1_P001,VX022S-1-2A-1_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11065,VX023S-1-2A-1_P001,VX023S-1-2A-1_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11066,VX021S-1-2A-1_P001,VX021S-1-2A-1_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11067,VX021S-1-1A-06-1-C_P001,VX021S-1-1A-06-1-C_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11068,VX021S-1-1A-05-1-C_P001,VX021S-1-1A-05-1-C_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11069,VX021S-1-1A-04-1-C_P001,VX021S-1-1A-04-1-C_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11070,VX023S-1-1A-06-1-C_P001,VX023S-1-1A-06-1-C_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11071,VX023S-1-1A-05-1-C_P001,VX023S-1-1A-05-1-C_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11072,VX022S-1-1A-06-1-C_P001,VX022S-1-1A-06-1-C_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11073,VX022S-1-1A-05-1-C_P001,VX022S-1-1A-05-1-C_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052c7
11074,VX021S-4-M-V2_P001,VX021S-4-M-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11075,VX021S-4-M-T-V2_P001,VX021S-4-M-T-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11076,VX022S-4-M-V2_P001,VX022S-4-M-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11077,VX022S-4-M-T-V2_P001,VX022S-4-M-T-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11078,VX022S-4-M-XF2-V2_P001,VX022S-4-M-XF2-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11079,VX023S-4-M-V2_P001,VX023S-4-M-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11080,VX023S-4-M-T-V2_P001,VX023S-4-M-T-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11081,VDW10S-4-M-V2_P001,VDW10S-4-M-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11082,VDW20S-4-M-V2_P001,VDW20S-4-M-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11083,VXZ30S-4-1-1-V2_P001,VXZ30S-4-1-1-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11084,VXZ40S-4-1-1-V2_P001,VXZ40S-4-1-1-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11085,VXZ50S-4-1-1-V2_P001,VXZ50S-4-1-1-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11086,VX021S-6-1-V1_P001,VX021S-6-1-V1_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11087,VX022S-6-1_P001,VX022S-6-1_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11088,VX022S-6-2_P001,VX022S-6-2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11089,VX021S-6-1-V2_P001,VX021S-6-1-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11090,VX022S-6-1-V2_P001,VX022S-6-1-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11091,VX022S-6-2-V2_P001,VX022S-6-2-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11092,VDW10S-6-2-V2_P001,VDW10S-6-2-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11093,VDW20S-6-2-V2_P001,VDW20S-6-2-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11094,VXZ30S-6-1-1-V2_P001,VXZ30S-6-1-1-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11095,VXZ40S-6-1-1-V2_P001,VXZ40S-6-1-1-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11096,VXZ50S-6-1-1-V2_P001,VXZ50S-6-1-1-V2_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea28000066005293
11097,APTE51-88000723_P001,APTE51-88000723_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11098,APTE51-97000613_P001,APTE51-97000613_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11099,APTE51-97001216_P001,APTE51-97001216_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11100,APTE51-87000088_P001,APTE51-87000088_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11101,APTE51-97001189_P001,APTE51-97001189_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11102,APTE51-97000242_P001,APTE51-97000242_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11103,APTE51-87000470_P001,APTE51-87000470_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11104,APTE00-96000150_P001,APTE00-96000150_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11105,APTE00-96000851_P001,APTE00-96000851_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11106,APTE51-87000011_P001,APTE51-87000011_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11107,APTE51-97000218_P001,APTE51-97000218_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11108,APTE00-97001912_P001,APTE00-97001912_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11109,APTE51-97000241_P001,APTE51-97000241_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11110,APTE51-87000028_P001,APTE51-87000028_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dca28359f3b6ac5805a08
11111,APTE00-98000454_P001,APTE00-98000454_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11112,APTE00-98000455_P001,APTE00-98000455_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11113,APTE00-98000456_P001,APTE00-98000456_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11114,APTE00-98000565_P001,APTE00-98000565_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11115,APTE00-98000566_P001,APTE00-98000566_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11116,APTE51-88000594_P001,APTE51-88000594_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11117,APTE51-93000185_P001,APTE51-93000185_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11118,APTE51-93000211_P001,APTE51-93000211_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11119,APTE51-96000769_P001,APTE51-96000769_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11120,APTE51-96002751_P001,APTE51-96002751_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11121,APTE51-96003619_P001,APTE51-96003619_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11122,APTE51-96003623_P001,APTE51-96003623_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11123,APTE51-98000165_P001,APTE51-98000165_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11124,APTE51-98000188_P001,APTE51-98000188_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11125,APTE51-98000277_P001,APTE51-98000277_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11126,APTE51-98000657_P001,APTE51-98000657_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11127,APTE51-98000884_P001,APTE51-98000884_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcabe359f3b6ac5806014
11128,APTE00-87000092_P001,APTE00-87000092_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11129,APTE00-97000670_P001,APTE00-97000670_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11130,APTE00-93000026_P001,APTE00-93000026_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11131,APTE00-88000932_P001,APTE00-88000932_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11132,APTE00-88000857_P001,APTE00-88000857_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11133,APTE00-98000727_P001,APTE00-98000727_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11134,APTE00-98000495_P001,APTE00-98000495_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11135,APTE00-96001782_P001,APTE00-96001782_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,654dea19ea280000660052b4
11136,APTE00-96000152_P001,APTE00-96000152_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11137,APTE00-98000724_P001,APTE00-98000724_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11138,APTE00-97001893_P001,APTE00-97001893_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11139,APTE00-87000005_P001,APTE00-87000005_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11140,APTE00-87000057_P001,APTE00-87000057_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11141,APTE00-87000240_P001,APTE00-87000240_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11142,APTE00-93000356_P001,APTE00-93000356_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11143,APTE00-87000002_P001,APTE00-87000002_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11144,APTE00-97001918_P001,APTE00-97001918_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11145,APTE00-98000494_P001,APTE00-98000494_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
11146,APTE00-88000606_P001,APTE00-88000606_P001,,1,,,2024-08-21 15:20:26.499949 +00:00,2024-08-21 15:20:26.499949 +00:00,1,,,669dcb3a359f3b6ac5806606
